Date,Area,Sales,Avg_Price,Med_Price
2001-6-01,C-1,138,"232,266","216,500"
2001-6-01,C-2,28,"327,211","239,600"
2001-6-01,C-3,5,"385,400","328,000"
2001-6-01,C-4,15,"251,229","215,000"
2001-6-01,C-6,-,-,-
2001-6-01,C-7,28,"207,000","208,000"
2001-6-01,C-8,85,"207,380","196,000"
2001-6-01,C-9,10,"531,500","332,250"
2001-6-01,C-10,25,"337,608","248,000"
2001-6-01,C-11,17,"140,529","127,000"
2001-6-01,C-12,6,"332,513","291,540"
2001-6-01,C-13,29,"227,686","194,000"
2001-6-01,C-14,71,"215,673","206,000"
2001-6-01,C-15,30,"220,585","170,000"
