Date,Area,Sales,Avg_Price,Med_Price
2017-6-01,C01,461,"$607,202","$535,000"
2017-6-01,C02,34,"$1,557,950","$935,000"
2017-6-01,C03,11,"$774,818","$635,000"
2017-6-01,C04,12,"$809,208","$610,500"
2017-6-01,C06,19,"$484,113","$449,000"
2017-6-01,C07,58,"$572,227","$515,000"
2017-6-01,C08,183,"$600,556","$553,100"
2017-6-01,C09,12,"$1,293,403","$957,000"
2017-6-01,C10,36,"$653,464","$567,500"
2017-6-01,C11,28,"$380,439","$379,250"
2017-6-01,C12,6,"$943,375","$904,000"
2017-6-01,C13,43,"$490,457","$412,000"
2017-6-01,C14,103,"$530,914","$505,000"
2017-6-01,C15,92,"$495,511","$436,500"
