Date,Area,Sales,Avg_Price,Med_Price
2014-9-01,C01,374,"$440,375","$381,500"
2014-9-01,C02,32,"$1,136,778","$677,000"
2014-9-01,C03,7,"$618,714","$625,000"
2014-9-01,C04,14,"$570,364","$485,500"
2014-9-01,C06,14,"$307,421","$311,450"
2014-9-01,C07,53,"$362,539","$334,500"
2014-9-01,C08,126,"$458,938","$397,000"
2014-9-01,C09,9,"$646,333","$549,000"
2014-9-01,C10,23,"$469,987","$402,000"
2014-9-01,C11,22,"$255,838","$239,250"
2014-9-01,C12,9,"$649,432","$579,000"
2014-9-01,C13,40,"$359,988","$313,000"
2014-9-01,C14,92,"$398,529","$376,900"
2014-9-01,C15,61,"$389,076","$322,500"
