Date,Area,Sales,Avg_Price,Med_Price
2000-8-01,C-1,109,"232,350","188,000"
2000-8-01,C-2,18,"297,081","248,500"
2000-8-01,C-3,8,"262,625","276,250"
2000-8-01,C-4,18,"238,646","206,750"
2000-8-01,C-6,1,"194,900","194,900"
2000-8-01,C-7,29,"211,614","190,000"
2000-8-01,C-8,69,"184,317","171,900"
2000-8-01,C-9,11,"279,235","260,000"
2000-8-01,C-10,12,"260,500","223,000"
2000-8-01,C-11,19,"130,024","116,400"
2000-8-01,C-12,2,"493,500","493,500"
2000-8-01,C-13,19,"207,147","192,000"
2000-8-01,C-14,40,"201,896","200,912"
2000-8-01,C-15,23,"187,043","150,500"
