Date,Area,Sales,Avg_Price,Med_Price
2003-5-01,C01,167,"$255,022","$223,000"
2003-5-01,C02,24,"$401,296","$313,750"
2003-5-01,C03,6,"$611,000","$512,000"
2003-5-01,C04,20,"$444,810","$317,500"
2003-5-01,C06,5,"$190,630","$206,000"
2003-5-01,C07,34,"$248,316","$237,400"
2003-5-01,C08,81,"$237,576","$218,800"
2003-5-01,C09,24,"$449,785","$317,000"
2003-5-01,C10,31,"$276,073","$270,000"
2003-5-01,C11,18,"$161,897","$142,250"
2003-5-01,C12,7,"$446,643","$384,000"
2003-5-01,C13,27,"$219,889","$200,000"
2003-5-01,C14,82,"$242,372","$218,250"
2003-5-01,C15,59,"$216,890","$188,000"
