Date,Area,Sales,Avg_Price,Med_Price
2015-3-01,C01,356,"$436,723","$387,000"
2015-3-01,C02,54,"$927,731","$686,500"
2015-3-01,C03,12,"$567,158","$527,500"
2015-3-01,C04,18,"$483,850","$437,450"
2015-3-01,C06,14,"$313,525","$304,000"
2015-3-01,C07,57,"$380,579","$362,000"
2015-3-01,C08,153,"$451,020","$406,000"
2015-3-01,C09,8,"$765,938","$695,000"
2015-3-01,C10,26,"$490,485","$444,050"
2015-3-01,C11,28,"$254,414","$231,500"
2015-3-01,C12,7,"$602,786","$502,500"
2015-3-01,C13,33,"$309,979","$269,000"
2015-3-01,C14,113,"$416,452","$381,000"
2015-3-01,C15,77,"$351,588","$321,000"
