Date,Area,Sales,Avg_Price,Med_Price
2012-7-01,W01,23,"$353,191","$318,000"
2012-7-01,W02,11,"$389,273","$400,000"
2012-7-01,W03,11,"$277,636","$283,000"
2012-7-01,W04,17,"$192,729","$176,500"
2012-7-01,W05,25,"$198,184","$157,000"
2012-7-01,W06,73,"$357,814","$335,000"
2012-7-01,W07,-,-,-
2012-7-01,W08,44,"$321,680","$295,000"
2012-7-01,W09,20,"$224,350","$233,500"
2012-7-01,W10,35,"$193,825","$190,000"
