Date,Area,Sales,Avg_Price,Med_Price
2006-6-01,C01,266,"$289,079","$255,000"
2006-6-01,C02,23,"$396,757","$387,000"
2006-6-01,C03,14,"$494,321","$425,500"
2006-6-01,C04,26,"$249,239","$204,500"
2006-6-01,C06,7,"$221,129","$220,000"
2006-6-01,C07,56,"$244,528","$239,750"
2006-6-01,C08,113,"$259,770","$244,500"
2006-6-01,C09,12,"$426,583","$424,000"
2006-6-01,C10,21,"$421,286","$323,000"
2006-6-01,C11,15,"$165,393","$151,500"
2006-6-01,C12,8,"$926,870","$468,730"
2006-6-01,C13,38,"$254,423","$233,000"
2006-6-01,C14,135,"$258,270","$243,000"
2006-6-01,C15,55,"$245,993","$226,500"
