Date,Area,Sales,Avg_Price,Med_Price
2006-3-01,C01,255,"$303,877","$255,000"
2006-3-01,C02,33,"$501,495","$399,988"
2006-3-01,C03,9,"$653,478","$550,000"
2006-3-01,C04,27,"$288,770","$241,800"
2006-3-01,C06,6,"$220,733","$224,500"
2006-3-01,C07,64,"$258,253","$240,500"
2006-3-01,C08,126,"$278,069","$258,950"
2006-3-01,C09,13,"$477,138","$420,000"
2006-3-01,C10,30,"$298,094","$280,500"
2006-3-01,C11,15,"$163,447","$153,000"
2006-3-01,C12,9,"$364,111","$336,000"
2006-3-01,C13,32,"$251,156","$214,000"
2006-3-01,C14,130,"$247,411","$235,500"
2006-3-01,C15,44,"$231,373","$217,550"
