Area,Sales,Avg_Price,Med_Price
C01,330,"$411,803","$377,000"
C02,35,"$763,037","$685,000"
C03,6,"$665,839","$473,516"
C04,17,"$619,846","$575,000"
C06,7,"$305,929","$305,000"
C07,51,"$358,825","$350,000"
C08,118,"$417,253","$398,900"
C09,9,"$728,444","$610,000"
C10,38,"$433,787","$397,000"
C11,16,"$197,280","$181,550"
C12,11,"$944,309","$540,000"
C13,42,"$311,040","$271,200"
C14,114,"$375,243","$360,450"
C15,63,"$394,946","$342,000"
