Area,Sales,Avg_Price,Med_Price
C-1,102,"225,585","182,900"
C-2,23,"314,413","297,000"
C-3,6,"304,000","320,000"
C-4,12,"258,938","230,000"
C-6,1,"174,000","174,000"
C-7,22,"202,991","190,900"
C-8,71,"197,927","182,000"
C-9,6,"376,500","324,000"
C-10,11,"234,164","220,000"
C-11,10,"129,320","125,850"
C-12,2,"349,250","349,250"
C-13,24,"184,811","161,500"
C-14,32,"194,991","191,000"
C-15,24,"204,596","152,100"
