Area,Sales,Avg_Price,Med_Price
C-1,88,"216,080","191,000"
C-2,17,"394,953","328,000"
C-3,5,"338,200","327,000"
C-4,20,"275,758","227,500"
C-6,1,"129,500","129,500"
C-7,12,"203,917","196,500"
C-8,76,"198,259","181,500"
C-9,6,"381,517","419,650"
C-10,15,"238,493","220,000"
C-11,18,"148,111","126,250"
C-12,2,"916,450","916,450"
C-13,12,"230,625","223,500"
C-14,47,"210,809","201,000"
C-15,21,"217,300","155,500"
