Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,3,"149,000","155,000"
E3,29,"105,362","95,000"
E4,15,"105,479","110,000"
E5,33,"148,758","134,000"
E6,6,"160,225","137,675"
E7,17,"116,235","117,000"
E8,23,"109,854","99,500"
E9,16,"120,348","120,787"
E10,4,"93,625","95,250"
E11,18,"101,502","102,000"
