Area,Sales,Avg_Price,Med_Price
E1,1,"102,000","102,000"
E2,2,"107,000","107,000"
E3,30,"105,188","91,500"
E4,28,"102,504","102,500"
E5,37,"146,889","136,000"
E6,5,"151,200","145,000"
E7,27,"133,999","129,880"
E8,33,"112,036","106,000"
E9,23,"141,826","150,000"
E10,1,"74,000","74,000"
E11,19,"104,574","98,900"
