Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,3,"200,667","228,000"
E3,29,"113,003","97,500"
E4,24,"103,908","108,000"
E5,39,"143,050","142,300"
E6,2,"136,500","136,500"
E7,21,"118,381","115,500"
E8,31,"115,265","112,500"
E9,16,"127,125","130,500"
E10,6,"99,500","88,000"
E11,22,"99,168","96,500"
