Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,3,"165,933","170,000"
E3,26,"125,158","110,000"
E4,22,"97,068","94,500"
E5,46,"147,893","134,250"
E6,4,"151,375","139,000"
E7,32,"124,628","123,800"
E8,39,"112,789","106,000"
E9,16,"145,806","154,900"
E10,2,"79,000","79,000"
E11,11,"99,364","99,500"
