Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,-,-,-
E3,20,"90,628","87,750"
E4,22,"99,723","101,250"
E5,37,"140,577","132,000"
E6,3,"132,833","126,000"
E7,29,"127,401","123,800"
E8,34,"110,051","106,000"
E9,17,"119,372","124,000"
E10,3,"90,800","81,500"
E11,20,"107,655","108,250"
