Area,Sales,Avg_Price,Med_Price
E1,1,"83,000","83,000"
E2,1,"235,000","235,000"
E3,26,"109,185","101,250"
E4,23,"103,711","106,000"
E5,41,"150,401","138,000"
E6,1,"132,000","132,000"
E7,43,"127,595","127,000"
E8,18,"132,700","119,000"
E9,23,"126,700","114,000"
E10,7,"111,129","130,000"
E11,25,"101,550","107,250"
