Area,Sales,Avg_Price,Med_Price
E01,14,"$585,357","$527,000"
E02,7,"$668,857","$575,000"
E03,13,"$317,838","$280,000"
E04,43,"$323,414","$328,000"
E05,21,"$436,143","$412,000"
E06,3,"$454,967","$470,000"
E07,42,"$368,395","$364,000"
E08,14,"$329,964","$298,750"
E09,44,"$398,057","$387,500"
E10,5,"$251,600","$198,000"
E11,35,"$324,314","$347,265"
