Area,Sales,Avg_Price,Med_Price
C-1,107,"245,132","192,000"
C-2,24,"297,367","247,250"
C-3,5,"388,400","398,000"
C-4,17,"337,618","290,000"
C-6,2,"157,050","157,050"
C-7,31,"225,139","205,000"
C-8,72,"206,926","190,500"
C-9,4,"322,500","347,500"
C-10,28,"256,866","278,500"
C-11,22,"140,454","122,750"
C-12,6,"301,467","315,500"
C-13,24,"201,829","182,000"
C-14,64,"217,789","205,000"
C-15,28,"245,503","170,500"
