Area,Sales,Avg_Price,Med_Price
E-1,1,"138,000","138,000"
E-2,1,"129,900","129,900"
E-3,29,"97,176","86,000"
E-4,17,"86,568","87,880"
E-5,39,"149,672","132,000"
E-6,4,"130,000","118,000"
E-7,25,"128,536","129,800"
E-8,24,"125,204","119,250"
E-9,9,"126,000","122,000"
E-10,-,-,-
E-11,19,"91,214","96,000"
