Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,-,-,-
E3,28,"90,189","82,500"
E4,23,"89,026","85,000"
E5,40,"138,315","129,000"
E6,3,"150,500","156,500"
E7,33,"113,700","108,000"
E8,12,"89,358","83,000"
E9,12,"102,333","86,500"
E10,4,"77,500","66,500"
E11,19,"95,005","94,500"
