Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,-,-,-
E3,30,"98,950","90,000"
E4,19,"94,779","87,000"
E5,31,"144,603","148,800"
E6,4,"191,063","169,625"
E7,25,"124,496","125,000"
E8,29,"105,440","102,500"
E9,8,"127,250","128,250"
E10,2,"84,500","84,500"
E11,13,"99,915","102,000"
