Area,Sales,Avg_Price,Med_Price
E1,1,"138,000","138,000"
E2,1,"129,900","129,900"
E3,29,"97,176","86,000"
E4,17,"86,568","87,880"
E5,39,"149,672","132,000"
E6,4,"130,000","118,000"
E7,25,"128,536","129,800"
E8,24,"125,204","119,250"
E9,9,"126,000","122,000"
E10,-,-,-
E11,19,"91,214","96,000"
