Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"48,000","48,000"
E3,39,"90,713","85,000"
E4,18,"95,708","86,000"
E5,29,"120,641","115,000"
E6,4,"153,750","156,500"
E7,27,"112,494","109,950"
E8,30,"96,130","89,500"
E9,7,"113,143","119,500"
E10,3,"91,917","95,000"
E11,17,"100,929","96,000"
