Area,Sales,Avg_Price,Med_Price
E1,1,"67,500","67,500"
E2,2,"162,495","162,495"
E3,24,"109,300","89,950"
E4,14,"97,264","104,950"
E5,36,"133,452","105,750"
E6,2,"151,500","151,500"
E7,30,"124,558","126,500"
E8,16,"113,400","101,300"
E9,6,"82,447","71,000"
E10,4,"88,975","84,000"
E11,17,"99,723","98,000"
