Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"194,000","194,000"
E3,41,"88,298","78,000"
E4,22,"83,711","83,500"
E5,31,"132,004","114,000"
E6,2,"117,000","117,000"
E7,27,"114,065","112,500"
E8,25,"109,336","107,000"
E9,16,"111,250","105,000"
E10,4,"102,125","100,750"
E11,21,"90,262","89,000"
