Area,Sales,Avg_Price,Med_Price
E1,-,-,-
E2,1,"126,000","126,000"
E3,40,"92,045","77,000"
E4,15,"85,060","85,000"
E5,33,"151,070","143,000"
E6,1,"158,000","158,000"
E7,26,"122,046","117,500"
E8,29,"107,328","102,800"
E9,9,"119,355","118,000"
E10,4,"103,250","106,500"
E11,19,"96,268","95,000"
