Area,Sales,Avg_Price,Med_Price
C-1,108,"237,455","219,750"
C-2,11,"267,818","230,000"
C-3,6,"380,833","330,000"
C-4,9,"237,166","186,000"
C-6,1,"170,000","170,000"
C-7,19,"230,489","238,800"
C-8,62,"243,968","212,200"
C-9,7,"450,129","449,000"
C-10,24,"287,977","235,000"
C-11,13,"144,260","128,000"
C-12,5,"395,180","369,900"
C-13,18,"218,994","197,500"
C-14,42,"229,457","228,000"
C-15,16,"162,838","163,500"
