Area,Sales,Avg_Price,Med_Price
E-1,4,"224,725","207,500"
E-2,4,"271,525","272,550"
E-3,40,"140,740","135,694"
E-4,47,"144,409","142,000"
E-5,46,"194,836","185,400"
E-6,3,"165,500","175,000"
E-7,43,"163,209","164,500"
E-8,36,"146,928","145,000"
E-9,48,"166,677","167,000"
E-10,1,"135,000","135,000"
E-11,43,"140,593","146,500"
