Area,Sales,Avg_Price,Med_Price
E-1,5,"267,780","283,000"
E-2,5,"250,920","214,000"
E-3,46,"165,587","152,000"
E-4,38,"150,900","152,100"
E-5,62,"190,365","170,750"
E-6,6,"198,933","179,500"
E-7,52,"172,922","169,000"
E-8,45,"153,567","150,200"
E-9,42,"181,745","183,000"
E-10,8,"139,125","139,500"
E-11,30,"144,460","144,500"
