Area,Sales,Avg_Price,Med_Price
C-1,198,"261,948","226,000"
C-2,28,"394,145","305,000"
C-3,5,"397,200","380,000"
C-4,18,"356,299","304,000"
C-6,2,"190,250","190,250"
C-7,23,"244,248","223,500"
C-8,120,"243,600","219,750"
C-9,9,"440,611","415,000"
C-10,26,"346,834","268,062"
C-11,20,"143,425","135,500"
C-12,13,"540,700","418,000"
C-13,29,"224,407","220,800"
C-14,68,"233,510","228,500"
C-15,34,"186,726","178,900"
