Area,Date,Sales,Avg_Price,Med_Price
C01,2020-04-01,106,699501,677500
C02,2020-04-01,3,853333,890000
C03,2020-04-01,3,756167,858500
C04,2020-04-01,4,554975,535000
C06,2020-04-01,3,628300,625000
C07,2020-04-01,11,612755,580000
C08,2020-04-01,74,680950,611600
C09,2020-04-01,2,783500,783500
C10,2020-04-01,16,624969,617500
C11,2020-04-01,8,479375,467500
C12,2020-04-01,1,665000,665000
C13,2020-04-01,8,543125,504500
C14,2020-04-01,28,627141,597950
C15,2020-04-01,33,599303,575000
E01,2020-04-01,7,910871,858000
E02,2020-04-01,5,697600,553000
E03,2020-04-01,2,420000,420000
E04,2020-04-01,14,418429,396250
E05,2020-04-01,5,491200,496000
E06,2020-04-01,2,514950,514950
E07,2020-04-01,18,493528,506500
E08,2020-04-01,6,442817,405000
E09,2020-04-01,11,487445,465000
E10,2020-04-01,2,343500,343500
E11,2020-04-01,6,433833,434500
W01,2020-04-01,5,532000,512000
W02,2020-04-01,7,633700,650900
W03,2020-04-01,0,0,0
W04,2020-04-01,13,484692,479000
W05,2020-04-01,11,435809,409999
W06,2020-04-01,28,671243,577500
W07,2020-04-01,0,0,0
W08,2020-04-01,21,567952,570000
W09,2020-04-01,6,407333,398750
W10,2020-04-01,13,428653,418000
