Area,Date,Sales,Avg_Price,Med_Price
C01,2010-07-01,254,381045,345000
C02,2010-07-01,24,748413,527500
C03,2010-07-01,8,476063,406250
C04,2010-07-01,12,396500,337500
C06,2010-07-01,5,276300,277500
C07,2010-07-01,53,331590,322800
C08,2010-07-01,124,351968,327125
C09,2010-07-01,17,567753,519000
C10,2010-07-01,25,471856,402000
C11,2010-07-01,3,250833,255000
C12,2010-07-01,6,552083,493250
C13,2010-07-01,35,321514,270000
C14,2010-07-01,114,336463,325250
C15,2010-07-01,35,284711,272000
E01,2010-07-01,14,316500,296500
E02,2010-07-01,6,440417,355500
E03,2010-07-01,23,190435,168000
E04,2010-07-01,20,180545,183500
E05,2010-07-01,28,224396,232500
E06,2010-07-01,2,285500,285500
E07,2010-07-01,22,202466,205500
E08,2010-07-01,20,186550,175000
E09,2010-07-01,48,232047,235500
E10,2010-07-01,0,0,0
E11,2010-07-01,17,163024,163000
W01,2010-07-01,25,348216,317000
W02,2010-07-01,7,364229,324000
W03,2010-07-01,8,200869,195000
W04,2010-07-01,13,146569,145500
W05,2010-07-01,19,149763,151000
W06,2010-07-01,28,410748,389495
W07,2010-07-01,22,316499,290500
W08,2010-07-01,31,312410,250500
W09,2010-07-01,16,195919,229250
W10,2010-07-01,24,168725,154000
