Area,Date,Sales,Avg_Price,Med_Price
C01,2016-09-01,488,530452,452000
C02,2016-09-01,32,868578,697450
C03,2016-09-01,10,688460,687000
C04,2016-09-01,11,586327,444000
C06,2016-09-01,11,385645,374000
C07,2016-09-01,84,456348,440500
C08,2016-09-01,160,488481,439995
C09,2016-09-01,9,615767,560000
C10,2016-09-01,39,553133,453000
C11,2016-09-01,17,295753,285000
C12,2016-09-01,3,983333,750000
C13,2016-09-01,40,394873,357500
C14,2016-09-01,150,449237,418500
C15,2016-09-01,108,377064,340500
E01,2016-09-01,12,560750,580000
E02,2016-09-01,11,554273,565000
E03,2016-09-01,13,334935,240000
E04,2016-09-01,26,255919,272000
E05,2016-09-01,27,354526,350000
E06,2016-09-01,1,260000,260000
E07,2016-09-01,53,310513,308800
E08,2016-09-01,18,313678,266500
E09,2016-09-01,74,306123,286500
E10,2016-09-01,2,196750,196750
E11,2016-09-01,26,229530,248500
W01,2016-09-01,35,433657,390000
W02,2016-09-01,10,453849,447000
W03,2016-09-01,10,413789,442050
W04,2016-09-01,19,317053,300000
W05,2016-09-01,39,262633,262500
W06,2016-09-01,104,437014,382500
W07,2016-09-01,1,381900,381900
W08,2016-09-01,88,366360,334000
W09,2016-09-01,19,285884,236300
W10,2016-09-01,37,254119,265000
