Area,Date,Sales,Avg_Price,Med_Price
C01,2003-06-01,171,244381,212500
C02,2003-06-01,22,435982,378000
C03,2003-06-01,9,402378,370000
C04,2003-06-01,20,350349,258000
C06,2003-06-01,4,201500,194500
C07,2003-06-01,31,227300,220000
C08,2003-06-01,69,231712,200000
C09,2003-06-01,15,341960,324000
C10,2003-06-01,24,289808,263500
C11,2003-06-01,11,167273,150000
C12,2003-06-01,5,345480,320000
C13,2003-06-01,31,222060,187000
C14,2003-06-01,78,243387,226000
C15,2003-06-01,53,235425,200000
E01,2003-06-01,2,175100,175100
E02,2003-06-01,2,255500,255500
E03,2003-06-01,36,158463,157000
E04,2003-06-01,24,149788,153750
E05,2003-06-01,43,188925,189000
E06,2003-06-01,1,191000,191000
E07,2003-06-01,43,178902,176000
E08,2003-06-01,31,171158,158000
E09,2003-06-01,47,183681,172000
E10,2003-06-01,4,147000,150000
E11,2003-06-01,21,143890,146000
W01,2003-06-01,10,189000,191000
W02,2003-06-01,5,241000,239000
W03,2003-06-01,8,187000,190500
W04,2003-06-01,26,134838,139250
W05,2003-06-01,36,119607,123250
W06,2003-06-01,38,254039,228995
W07,2003-06-01,3,180667,166000
W08,2003-06-01,36,228743,193000
W09,2003-06-01,31,141431,119500
W10,2003-06-01,55,134905,140000
