Area,Date,Sales,Avg_Price,Med_Price
C01,2005-09-01,214,274172,243250
C02,2005-09-01,19,412437,370000
C03,2005-09-01,5,502000,317000
C04,2005-09-01,22,304132,273500
C06,2005-09-01,1,257000,257000
C07,2005-09-01,42,238052,227000
C08,2005-09-01,86,271723,245750
C09,2005-09-01,25,471175,370500
C10,2005-09-01,21,266267,232680
C11,2005-09-01,25,177036,175000
C12,2005-09-01,3,293500,250000
C13,2005-09-01,28,235833,209900
C14,2005-09-01,159,253652,235000
C15,2005-09-01,58,215535,187500
E01,2005-09-01,5,262228,277000
E02,2005-09-01,8,388438,402500
E03,2005-09-01,25,161712,137700
E04,2005-09-01,29,152966,147000
E05,2005-09-01,43,213217,198000
E06,2005-09-01,0,0,0
E07,2005-09-01,34,166616,168500
E08,2005-09-01,16,172219,152000
E09,2005-09-01,46,183223,181000
E10,2005-09-01,3,125333,126000
E11,2005-09-01,19,134295,143500
W01,2005-09-01,11,283082,238000
W02,2005-09-01,12,303250,285000
W03,2005-09-01,13,193615,202500
W04,2005-09-01,19,149863,155000
W05,2005-09-01,20,127425,119500
W06,2005-09-01,44,295873,248500
W07,2005-09-01,9,271556,244000
W08,2005-09-01,26,215104,205000
W09,2005-09-01,30,143937,122250
W10,2005-09-01,30,141967,147000
