Area,Date,Sales,Avg_Price,Med_Price
C01,2020-05-01,192,774679,680400
C02,2020-05-01,10,1241230,632650
C03,2020-05-01,4,970000,870000
C04,2020-05-01,8,566250,597500
C06,2020-05-01,5,549000,545000
C07,2020-05-01,19,701368,600000
C08,2020-05-01,82,773459,698000
C09,2020-05-01,3,940500,934000
C10,2020-05-01,38,712915,680500
C11,2020-05-01,14,506446,500000
C12,2020-05-01,3,1006000,850000
C13,2020-05-01,21,582543,525000
C14,2020-05-01,28,651296,644500
C15,2020-05-01,44,665561,605000
E01,2020-05-01,8,913688,847750
E02,2020-05-01,1,615000,615000
E03,2020-05-01,9,412159,415000
E04,2020-05-01,7,448000,450000
E05,2020-05-01,15,492799,502000
E06,2020-05-01,1,465000,465000
E07,2020-05-01,13,484038,475000
E08,2020-05-01,7,474711,390000
E09,2020-05-01,18,472545,458500
E10,2020-05-01,1,312000,312000
E11,2020-05-01,9,381222,375000
W01,2020-05-01,13,764560,572780
W02,2020-05-01,6,703317,615500
W03,2020-05-01,2,522500,522500
W04,2020-05-01,16,484297,480000
W05,2020-05-01,11,414495,409000
W06,2020-05-01,48,648379,605000
W07,2020-05-01,1,730000,730000
W08,2020-05-01,53,558306,530000
W09,2020-05-01,9,489972,445000
W10,2020-05-01,8,416563,418500
