Area,Date,Sales,Avg_Price,Med_Price
C01,2005-02-01,145,262970,227300
C02,2005-02-01,19,285270,263000
C03,2005-02-01,6,600500,522500
C04,2005-02-01,14,281064,258450
C06,2005-02-01,2,255000,255000
C07,2005-02-01,43,219824,218000
C08,2005-02-01,96,258881,229500
C09,2005-02-01,16,446925,370000
C10,2005-02-01,29,291609,272000
C11,2005-02-01,12,210075,185000
C12,2005-02-01,4,695000,282500
C13,2005-02-01,15,270699,215000
C14,2005-02-01,102,235714,220300
C15,2005-02-01,25,236572,215000
E01,2005-02-01,1,163000,163000
E02,2005-02-01,11,279264,225200
E03,2005-02-01,18,162689,150000
E04,2005-02-01,19,155974,162500
E05,2005-02-01,22,193318,182500
E06,2005-02-01,4,237525,226000
E07,2005-02-01,24,171150,165250
E08,2005-02-01,19,156163,162500
E09,2005-02-01,39,181068,175500
E10,2005-02-01,4,142000,141500
E11,2005-02-01,21,137881,147000
W01,2005-02-01,10,262780,222000
W02,2005-02-01,2,227200,227200
W03,2005-02-01,5,172800,168000
W04,2005-02-01,10,163405,162450
W05,2005-02-01,16,129469,128250
W06,2005-02-01,37,250932,231000
W07,2005-02-01,10,220900,204000
W08,2005-02-01,29,224112,201000
W09,2005-02-01,16,162694,126250
W10,2005-02-01,29,144190,144000
