Area,Date,Sales,Avg_Price,Med_Price
C01,2008-02-01,192,346396,302750
C02,2008-02-01,12,629792,512000
C03,2008-02-01,13,467300,395000
C04,2008-02-01,15,341867,269000
C06,2008-02-01,6,254250,265000
C07,2008-02-01,45,295559,285000
C08,2008-02-01,79,343648,300000
C09,2008-02-01,9,537578,482000
C10,2008-02-01,20,338045,321900
C11,2008-02-01,17,177159,162500
C12,2008-02-01,7,474143,385000
C13,2008-02-01,26,236158,218500
C14,2008-02-01,100,293662,271250
C15,2008-02-01,35,253177,226800
E01,2008-02-01,7,308357,299900
E02,2008-02-01,5,395400,377000
E03,2008-02-01,29,244834,180000
E04,2008-02-01,21,175543,178000
E05,2008-02-01,19,216453,218000
E06,2008-02-01,1,205000,205000
E07,2008-02-01,29,177934,177000
E08,2008-02-01,21,155881,140000
E09,2008-02-01,46,201607,195250
E10,2008-02-01,1,135000,135000
E11,2008-02-01,11,142286,145000
W01,2008-02-01,22,310118,299900
W02,2008-02-01,4,423470,423245
W03,2008-02-01,8,185375,169500
W04,2008-02-01,16,156994,157000
W05,2008-02-01,18,134931,130000
W06,2008-02-01,36,351619,280500
W07,2008-02-01,21,261317,253000
W08,2008-02-01,31,237010,211000
W09,2008-02-01,15,134333,110000
W10,2008-02-01,36,156512,147000
