Area,Date,Sales,Avg_Price,Med_Price
C01,2002-12-01,92,251785,218000
C02,2002-12-01,11,587682,373000
C03,2002-12-01,3,419667,550000
C04,2002-12-01,13,333269,235000
C06,2002-12-01,0,0,0
C07,2002-12-01,20,227175,214500
C08,2002-12-01,50,244292,220000
C09,2002-12-01,7,345143,435000
C10,2002-12-01,15,282333,277000
C11,2002-12-01,15,156560,129500
C12,2002-12-01,2,282750,282750
C13,2002-12-01,16,207100,179500
C14,2002-12-01,67,226668,223000
C15,2002-12-01,18,283569,207000
E01,2002-12-01,1,110000,110000
E02,2002-12-01,1,209000,209000
E03,2002-12-01,26,154481,154500
E04,2002-12-01,15,147713,155000
E05,2002-12-01,36,192753,179500
E06,2002-12-01,0,0,0
E07,2002-12-01,27,168959,173888
E08,2002-12-01,16,148000,140000
E09,2002-12-01,25,182828,178000
E10,2002-12-01,0,0,0
E11,2002-12-01,20,147205,150500
W01,2002-12-01,5,198820,184000
W02,2002-12-01,1,295000,295000
W03,2002-12-01,8,174750,194500
W04,2002-12-01,14,129043,127750
W05,2002-12-01,16,121938,127500
W06,2002-12-01,17,236788,228000
W07,2002-12-01,3,164667,194000
W08,2002-12-01,15,216207,197500
W09,2002-12-01,18,128444,114500
W10,2002-12-01,30,141500,143250
