Area,Date,Sales,Avg_Price,Med_Price
C01,2007-02-01,239,315788,268000
C02,2007-02-01,18,693811,385000
C03,2007-02-01,11,638482,428000
C04,2007-02-01,16,264703,233000
C06,2007-02-01,8,202363,196450
C07,2007-02-01,46,239665,225750
C08,2007-02-01,85,275813,260000
C09,2007-02-01,15,429393,390000
C10,2007-02-01,27,328981,325000
C11,2007-02-01,19,140086,121000
C12,2007-02-01,2,315500,315500
C13,2007-02-01,26,257154,242750
C14,2007-02-01,98,260981,248550
C15,2007-02-01,43,259924,229000
E01,2007-02-01,5,289240,282400
E02,2007-02-01,13,354838,365000
E03,2007-02-01,19,149926,145500
E04,2007-02-01,27,162735,160500
E05,2007-02-01,23,226430,225000
E06,2007-02-01,2,214000,214000
E07,2007-02-01,26,173646,175500
E08,2007-02-01,12,148934,118750
E09,2007-02-01,48,193528,186750
E10,2007-02-01,3,151667,160000
E11,2007-02-01,16,141781,146750
W01,2007-02-01,7,236214,236000
W02,2007-02-01,2,250500,250500
W03,2007-02-01,3,231000,230000
W04,2007-02-01,12,143158,136000
W05,2007-02-01,10,124750,128500
W06,2007-02-01,56,292398,250250
W07,2007-02-01,10,302200,257000
W08,2007-02-01,29,285283,195000
W09,2007-02-01,16,157147,130500
W10,2007-02-01,28,151184,145000
