Area,Date,Sales,Avg_Price,Med_Price
C01,2008-09-01,233,339625,305000
C02,2008-09-01,18,520694,462000
C03,2008-09-01,2,510000,510000
C04,2008-09-01,20,337595,309500
C06,2008-09-01,4,324475,293500
C07,2008-09-01,69,290333,275000
C08,2008-09-01,77,328217,305000
C09,2008-09-01,12,569731,487500
C10,2008-09-01,25,411704,360000
C11,2008-09-01,10,198100,218250
C12,2008-09-01,6,602667,432250
C13,2008-09-01,24,284317,260000
C14,2008-09-01,102,297296,283550
C15,2008-09-01,40,310199,260000
E01,2008-09-01,7,444114,339900
E02,2008-09-01,9,393600,380000
E03,2008-09-01,28,155843,141500
E04,2008-09-01,22,171932,171250
E05,2008-09-01,30,215073,218500
E06,2008-09-01,2,347000,347000
E07,2008-09-01,27,187851,185000
E08,2008-09-01,23,171272,161000
E09,2008-09-01,58,201960,203500
E10,2008-09-01,2,123500,123500
E11,2008-09-01,12,131417,132500
W01,2008-09-01,18,337689,315750
W02,2008-09-01,8,259713,244950
W03,2008-09-01,9,183333,183000
W04,2008-09-01,10,149600,152250
W05,2008-09-01,21,137487,135000
W06,2008-09-01,38,341616,293625
W07,2008-09-01,16,236394,238000
W08,2008-09-01,31,247816,235000
W09,2008-09-01,17,133235,110000
W10,2008-09-01,28,156013,150750
