Area,Date,Sales,Avg_Price,Med_Price
C01,2007-07-01,316,321772,286950
C02,2007-07-01,19,515224,435000
C03,2007-07-01,6,596500,375050
C04,2007-07-01,21,225376,179900
C06,2007-07-01,8,251250,259250
C07,2007-07-01,67,258973,245000
C08,2007-07-01,139,304595,288000
C09,2007-07-01,11,509545,380600
C10,2007-07-01,45,386962,338000
C11,2007-07-01,19,167697,132000
C12,2007-07-01,7,576143,460000
C13,2007-07-01,32,256928,224250
C14,2007-07-01,189,272889,261000
C15,2007-07-01,57,261054,230500
E01,2007-07-01,6,361517,394950
E02,2007-07-01,11,292614,256000
E03,2007-07-01,36,185327,150500
E04,2007-07-01,33,167805,167000
E05,2007-07-01,29,193962,184000
E06,2007-07-01,2,201500,201500
E07,2007-07-01,51,176818,182000
E08,2007-07-01,29,144976,138000
E09,2007-07-01,57,197006,196000
E10,2007-07-01,4,155125,154500
E11,2007-07-01,19,150325,150500
W01,2007-07-01,21,282948,287000
W02,2007-07-01,8,309788,318500
W03,2007-07-01,12,185619,179250
W04,2007-07-01,16,139024,136500
W05,2007-07-01,16,143276,155000
W06,2007-07-01,62,301930,270500
W07,2007-07-01,11,319285,297000
W08,2007-07-01,43,234428,215000
W09,2007-07-01,15,250960,235000
W10,2007-07-01,46,146366,144500
