Area,Date,Sales,Avg_Price,Med_Price
C01,2020-01-01,210,785401,700000
C02,2020-01-01,33,1114221,820000
C03,2020-01-01,9,738667,670000
C04,2020-01-01,7,991931,915000
C06,2020-01-01,6,592633,582500
C07,2020-01-01,39,669030,638200
C08,2020-01-01,106,758191,704944
C09,2020-01-01,5,1510000,865000
C10,2020-01-01,21,789295,702000
C11,2020-01-01,11,521073,459900
C12,2020-01-01,4,2356250,1825000
C13,2020-01-01,22,598684,504500
C14,2020-01-01,61,621588,586800
C15,2020-01-01,54,560298,551000
E01,2020-01-01,4,1056000,949500
E02,2020-01-01,7,596734,569000
E03,2020-01-01,6,456148,438000
E04,2020-01-01,13,430000,425000
E05,2020-01-01,23,482436,451000
E06,2020-01-01,3,644967,595000
E07,2020-01-01,21,473729,467000
E08,2020-01-01,10,442702,399500
E09,2020-01-01,22,484395,483500
E10,2020-01-01,2,313500,313500
E11,2020-01-01,12,395617,392500
W01,2020-01-01,15,687907,700000
W02,2020-01-01,8,743438,719500
W03,2020-01-01,3,546167,530000
W04,2020-01-01,23,545187,540000
W05,2020-01-01,22,416591,435500
W06,2020-01-01,47,663255,605000
W07,2020-01-01,2,642450,642450
W08,2020-01-01,56,563609,513750
W09,2020-01-01,11,477182,483000
W10,2020-01-01,20,425435,430750
