Area,Date,Sales,Avg_Price,Med_Price
C01,2010-03-01,378,375948,340000
C02,2010-03-01,36,569798,455000
C03,2010-03-01,17,496853,450000
C04,2010-03-01,29,351748,275000
C06,2010-03-01,8,306300,309450
C07,2010-03-01,85,331090,315500
C08,2010-03-01,173,380776,350000
C09,2010-03-01,14,476357,482000
C10,2010-03-01,48,427213,377000
C11,2010-03-01,23,175143,163000
C12,2010-03-01,8,629875,497500
C13,2010-03-01,44,287633,271875
C14,2010-03-01,164,359632,334750
C15,2010-03-01,73,329661,318000
E01,2010-03-01,6,279733,332200
E02,2010-03-01,10,526265,527450
E03,2010-03-01,29,196843,170000
E04,2010-03-01,35,191026,190000
E05,2010-03-01,44,229798,224500
E06,2010-03-01,6,284783,279950
E07,2010-03-01,38,206573,218500
E08,2010-03-01,30,212859,179750
E09,2010-03-01,90,240238,238000
E10,2010-03-01,2,178500,178500
E11,2010-03-01,27,139881,129000
W01,2010-03-01,22,356957,325500
W02,2010-03-01,7,415286,361000
W03,2010-03-01,13,202977,192500
W04,2010-03-01,26,161272,150000
W05,2010-03-01,25,157940,160000
W06,2010-03-01,71,359444,311000
W07,2010-03-01,35,325174,308000
W08,2010-03-01,44,284105,250750
W09,2010-03-01,20,166250,144750
W10,2010-03-01,34,187863,171000
