Area,Date,Sales,Avg_Price,Med_Price
C01,2014-08-01,339,441568,381000
C02,2014-08-01,22,866495,551250
C03,2014-08-01,5,862500,772500
C04,2014-08-01,13,601569,365000
C06,2014-08-01,15,344667,291000
C07,2014-08-01,52,356267,352550
C08,2014-08-01,112,421318,380950
C09,2014-08-01,6,578400,534750
C10,2014-08-01,26,521277,450500
C11,2014-08-01,26,264577,239000
C12,2014-08-01,10,708737,585000
C13,2014-08-01,24,289454,286000
C14,2014-08-01,100,373623,356250
C15,2014-08-01,68,345556,323150
E01,2014-08-01,12,379575,351950
E02,2014-08-01,10,522160,409950
E03,2014-08-01,13,192731,164000
E04,2014-08-01,33,214451,213000
E05,2014-08-01,28,279369,263500
E06,2014-08-01,8,521800,404400
E07,2014-08-01,43,258151,253000
E08,2014-08-01,14,241807,205750
E09,2014-08-01,65,270323,260000
E10,2014-08-01,3,154667,155000
E11,2014-08-01,30,197297,206500
W01,2014-08-01,19,356305,315000
W02,2014-08-01,13,377600,417500
W03,2014-08-01,10,295400,295000
W04,2014-08-01,21,219486,203000
W05,2014-08-01,28,213964,180000
W06,2014-08-01,58,366746,337500
W07,2014-08-01,1,403000,403000
W08,2014-08-01,66,313036,291750
W09,2014-08-01,16,245469,251500
W10,2014-08-01,35,189434,187500
