Area,Date,Sales,Avg_Price,Med_Price
C01,2009-06-01,400,340895,307500
C02,2009-06-01,35,586600,489000
C03,2009-06-01,14,690536,535250
C04,2009-06-01,29,353517,325000
C06,2009-06-01,15,254337,265500
C07,2009-06-01,103,304435,293500
C08,2009-06-01,165,345465,327000
C09,2009-06-01,19,493368,460000
C10,2009-06-01,63,418282,348200
C11,2009-06-01,18,180222,191000
C12,2009-06-01,15,597853,442000
C13,2009-06-01,43,261551,243000
C14,2009-06-01,173,299097,274000
C15,2009-06-01,52,317748,272500
E01,2009-06-01,14,437957,432000
E02,2009-06-01,11,419673,382500
E03,2009-06-01,27,206300,160000
E04,2009-06-01,29,151041,153000
E05,2009-06-01,44,213993,214250
E06,2009-06-01,3,326333,340000
E07,2009-06-01,46,181837,181000
E08,2009-06-01,26,144381,135250
E09,2009-06-01,53,226175,225000
E10,2009-06-01,2,140000,140000
E11,2009-06-01,26,139481,141500
W01,2009-06-01,31,292619,265000
W02,2009-06-01,12,308269,280714
W03,2009-06-01,10,199275,196000
W04,2009-06-01,18,141461,140000
W05,2009-06-01,35,148523,149000
W06,2009-06-01,64,292287,275000
W07,2009-06-01,29,294855,288000
W08,2009-06-01,60,263171,216500
W09,2009-06-01,21,198143,155000
W10,2009-06-01,47,157039,147000
