Area,Date,Sales,Avg_Price,Med_Price
C01,2018-02-01,297,652105,585000
C02,2018-02-01,28,1192696,778000
C03,2018-02-01,11,822091,795000
C04,2018-02-01,14,895357,638750
C06,2018-02-01,15,500333,440000
C07,2018-02-01,40,546370,521000
C08,2018-02-01,103,675099,602500
C09,2018-02-01,8,860363,756000
C10,2018-02-01,21,598862,580000
C11,2018-02-01,14,375900,381850
C12,2018-02-01,1,795000,795000
C13,2018-02-01,28,523661,438250
C14,2018-02-01,73,577076,548000
C15,2018-02-01,71,524957,465000
E01,2018-02-01,7,608643,571000
E02,2018-02-01,5,509640,485000
E03,2018-02-01,6,372700,330000
E04,2018-02-01,20,347600,346000
E05,2018-02-01,26,406598,400000
E06,2018-02-01,2,774950,774950
E07,2018-02-01,25,389976,385000
E08,2018-02-01,19,372937,334900
E09,2018-02-01,23,378553,362500
E10,2018-02-01,1,302000,302000
E11,2018-02-01,12,346375,345000
W01,2018-02-01,20,585845,545000
W02,2018-02-01,17,523895,443000
W03,2018-02-01,4,426150,421050
W04,2018-02-01,23,368158,334000
W05,2018-02-01,27,338364,355250
W06,2018-02-01,68,512551,485500
W07,2018-02-01,2,545000,545000
W08,2018-02-01,70,523709,491500
W09,2018-02-01,11,330500,265000
W10,2018-02-01,30,328143,334500
