Area,Date,Sales,Avg_Price,Med_Price
C01,2004-02-01,150,239062,216250
C02,2004-02-01,23,457474,415000
C03,2004-02-01,7,374143,387000
C04,2004-02-01,20,276745,252500
C06,2004-02-01,2,210500,210500
C07,2004-02-01,28,234432,233750
C08,2004-02-01,87,232437,225000
C09,2004-02-01,11,370109,302000
C10,2004-02-01,17,245882,239500
C11,2004-02-01,13,149612,140000
C12,2004-02-01,4,532875,369500
C13,2004-02-01,21,226952,212000
C14,2004-02-01,77,224030,222000
C15,2004-02-01,26,234519,181000
E01,2004-02-01,3,182500,125500
E02,2004-02-01,5,251260,184900
E03,2004-02-01,26,149862,147250
E04,2004-02-01,29,154624,159000
E05,2004-02-01,35,191284,190000
E06,2004-02-01,4,196500,195500
E07,2004-02-01,31,178303,177000
E08,2004-02-01,25,182368,165000
E09,2004-02-01,33,171782,169000
E10,2004-02-01,1,155000,155000
E11,2004-02-01,24,149885,155250
W01,2004-02-01,5,230800,187000
W02,2004-02-01,1,110000,110000
W03,2004-02-01,7,185214,205000
W04,2004-02-01,20,142100,143500
W05,2004-02-01,25,127480,124500
W06,2004-02-01,38,323712,233450
W07,2004-02-01,5,206900,212000
W08,2004-02-01,33,248721,180000
W09,2004-02-01,17,148036,124800
W10,2004-02-01,34,144066,146000
