Area,Date,Sales,Avg_Price,Med_Price
C01,2001-12-01,109,271957,209000
C02,2001-12-01,22,391564,317500
C03,2001-12-01,3,343833,333500
C04,2001-12-01,13,199153,182900
C06,2001-12-01,2,164250,164250
C07,2001-12-01,29,219579,213900
C08,2001-12-01,79,212786,193500
C09,2001-12-01,4,381614,346750
C10,2001-12-01,17,246107,235000
C11,2001-12-01,18,143036,126500
C12,2001-12-01,4,1108500,1126000
C13,2001-12-01,17,240153,225000
C14,2001-12-01,35,203626,206500
C15,2001-12-01,17,229346,172000
E01,2001-12-01,2,214250,214250
E02,2001-12-01,5,169000,180000
E03,2001-12-01,25,137344,132400
E04,2001-12-01,18,134033,132500
E05,2001-12-01,35,170740,167000
E06,2001-12-01,2,159450,159450
E07,2001-12-01,29,160791,162500
E08,2001-12-01,27,135157,132000
E09,2001-12-01,35,160454,160600
E10,2001-12-01,2,128500,128500
E11,2001-12-01,21,135445,146000
W01,2001-12-01,13,226192,197000
W02,2001-12-01,3,244967,238000
W03,2001-12-01,8,161863,170500
W04,2001-12-01,23,118861,127000
W05,2001-12-01,18,115272,124450
W06,2001-12-01,29,247078,205000
W07,2001-12-01,7,181357,177000
W08,2001-12-01,25,212804,170000
W09,2001-12-01,16,137125,123000
W10,2001-12-01,52,130409,131250
