Area,Date,Sales,Avg_Price,Med_Price
C01,2010-06-01,349,378489,340000
C02,2010-06-01,30,689952,440056
C03,2010-06-01,8,542125,453500
C04,2010-06-01,21,374557,325000
C06,2010-06-01,5,268700,280000
C07,2010-06-01,67,320900,299000
C08,2010-06-01,161,365609,340000
C09,2010-06-01,18,697606,504500
C10,2010-06-01,49,423192,400000
C11,2010-06-01,15,166167,145000
C12,2010-06-01,9,533144,472500
C13,2010-06-01,41,305943,282000
C14,2010-06-01,104,351782,331000
C15,2010-06-01,37,343703,312000
E01,2010-06-01,11,412764,379000
E02,2010-06-01,4,432475,421450
E03,2010-06-01,31,224177,171500
E04,2010-06-01,34,182935,190000
E05,2010-06-01,40,249445,248500
E06,2010-06-01,3,244500,225000
E07,2010-06-01,34,197599,200000
E08,2010-06-01,21,173538,164500
E09,2010-06-01,54,234029,233250
E10,2010-06-01,3,170800,153000
E11,2010-06-01,26,158115,160000
W01,2010-06-01,15,346410,310150
W02,2010-06-01,9,350944,378000
W03,2010-06-01,9,179333,174000
W04,2010-06-01,18,175250,175000
W05,2010-06-01,21,146878,126000
W06,2010-06-01,61,352029,315000
W07,2010-06-01,28,353366,285000
W08,2010-06-01,47,270563,250500
W09,2010-06-01,18,239694,225000
W10,2010-06-01,31,172016,160000
