Area,Date,Sales,Avg_Price,Med_Price
C01,2007-08-01,297,329410,291000
C02,2007-08-01,26,536650,455000
C03,2007-08-01,5,450200,375000
C04,2007-08-01,34,275474,243500
C06,2007-08-01,9,242767,245500
C07,2007-08-01,86,277549,269000
C08,2007-08-01,115,288701,282000
C09,2007-08-01,6,349650,338500
C10,2007-08-01,37,376255,330000
C11,2007-08-01,22,165450,188500
C12,2007-08-01,5,834800,609000
C13,2007-08-01,27,219942,212000
C14,2007-08-01,159,276799,265000
C15,2007-08-01,65,262430,237900
E01,2007-08-01,5,367000,397000
E02,2007-08-01,2,283500,283500
E03,2007-08-01,29,164375,148500
E04,2007-08-01,36,169567,165250
E05,2007-08-01,43,202828,195000
E06,2007-08-01,3,213667,235000
E07,2007-08-01,35,175820,178000
E08,2007-08-01,27,168852,160000
E09,2007-08-01,62,198906,195000
E10,2007-08-01,4,134600,134700
E11,2007-08-01,20,145162,148875
W01,2007-08-01,14,268156,255500
W02,2007-08-01,10,342100,351050
W03,2007-08-01,18,211878,216250
W04,2007-08-01,20,158500,160750
W05,2007-08-01,12,122200,130250
W06,2007-08-01,55,359016,276000
W07,2007-08-01,17,261041,243500
W08,2007-08-01,48,223031,210850
W09,2007-08-01,13,211135,192000
W10,2007-08-01,38,165354,155750
