Area,Date,Sales,Avg_Price,Med_Price
C01,2008-03-01,239,349201,325000
C02,2008-03-01,20,717480,635000
C03,2008-03-01,9,534889,485000
C04,2008-03-01,22,255914,243750
C06,2008-03-01,3,310833,278000
C07,2008-03-01,60,285909,285550
C08,2008-03-01,84,339473,327500
C09,2008-03-01,10,637735,548500
C10,2008-03-01,27,385096,350000
C11,2008-03-01,12,215833,225000
C12,2008-03-01,3,443333,445000
C13,2008-03-01,32,287500,246000
C14,2008-03-01,108,301034,289900
C15,2008-03-01,33,265400,245000
E01,2008-03-01,7,365529,391000
E02,2008-03-01,10,283901,273000
E03,2008-03-01,23,163317,154800
E04,2008-03-01,22,169391,176000
E05,2008-03-01,37,192765,169000
E06,2008-03-01,0,0,0
E07,2008-03-01,32,177484,180000
E08,2008-03-01,23,155687,168000
E09,2008-03-01,49,206624,203900
E10,2008-03-01,1,170000,170000
E11,2008-03-01,11,133727,141000
W01,2008-03-01,16,284781,266000
W02,2008-03-01,8,331566,296065
W03,2008-03-01,9,209422,205000
W04,2008-03-01,24,153854,155500
W05,2008-03-01,18,155267,151550
W06,2008-03-01,59,303135,272000
W07,2008-03-01,12,276650,250000
W08,2008-03-01,39,258500,236000
W09,2008-03-01,21,155348,174900
W10,2008-03-01,34,160465,147000
