Area,Date,Sales,Avg_Price,Med_Price
C01,2015-01-01,192,429569,371500
C02,2015-01-01,20,887395,629750
C03,2015-01-01,5,495141,515000
C04,2015-01-01,12,652325,384950
C06,2015-01-01,7,408929,375000
C07,2015-01-01,33,368345,350000
C08,2015-01-01,76,436034,410500
C09,2015-01-01,11,623673,550000
C10,2015-01-01,17,490494,428000
C11,2015-01-01,9,242167,217000
C12,2015-01-01,2,681000,681000
C13,2015-01-01,20,291168,300000
C14,2015-01-01,68,378845,353500
C15,2015-01-01,36,338722,327000
E01,2015-01-01,7,493700,516000
E02,2015-01-01,3,301667,210000
E03,2015-01-01,6,292333,231000
E04,2015-01-01,18,179989,165200
E05,2015-01-01,19,252753,250500
E06,2015-01-01,2,957500,957500
E07,2015-01-01,16,239081,257500
E08,2015-01-01,9,188044,178900
E09,2015-01-01,31,287703,272500
E10,2015-01-01,4,192498,194500
E11,2015-01-01,7,171571,171000
W01,2015-01-01,15,347060,315000
W02,2015-01-01,6,347372,294500
W03,2015-01-01,7,272714,263500
W04,2015-01-01,11,218045,198000
W05,2015-01-01,23,207980,175000
W06,2015-01-01,44,407528,345250
W07,2015-01-01,0,0,0
W08,2015-01-01,45,350260,319500
W09,2015-01-01,7,240571,200000
W10,2015-01-01,21,188905,199000
