Area,Date,Sales,Avg_Price,Med_Price
C01,2014-03-01,294,444992,389500
C02,2014-03-01,28,943343,752900
C03,2014-03-01,12,564403,532500
C04,2014-03-01,15,380700,309000
C06,2014-03-01,14,329243,311500
C07,2014-03-01,59,372354,369700
C08,2014-03-01,110,452588,415000
C09,2014-03-01,10,1462458,1066000
C10,2014-03-01,28,540043,427500
C11,2014-03-01,33,277555,260000
C12,2014-03-01,9,617822,529000
C13,2014-03-01,33,332274,318000
C14,2014-03-01,100,392178,365750
C15,2014-03-01,70,365477,346839
E01,2014-03-01,14,439007,397950
E02,2014-03-01,8,473613,455500
E03,2014-03-01,9,265011,195000
E04,2014-03-01,31,215677,209000
E05,2014-03-01,31,275019,286000
E06,2014-03-01,5,443900,425500
E07,2014-03-01,39,251506,250000
E08,2014-03-01,20,182155,166500
E09,2014-03-01,57,265017,263000
E10,2014-03-01,4,182225,179000
E11,2014-03-01,22,175199,178250
W01,2014-03-01,26,363549,340445
W02,2014-03-01,17,378711,355000
W03,2014-03-01,10,280350,277750
W04,2014-03-01,12,169702,175500
W05,2014-03-01,32,214491,171000
W06,2014-03-01,52,360704,316250
W07,2014-03-01,1,340000,340000
W08,2014-03-01,81,330461,304250
W09,2014-03-01,12,287408,292000
W10,2014-03-01,33,185985,178000
