Area,Date,Sales,Avg_Price,Med_Price
C01,2020-10-01,340,755194,644500
C02,2020-10-01,37,1207686,865000
C03,2020-10-01,9,1181133,920000
C04,2020-10-01,15,726293,650000
C06,2020-10-01,12,532500,530000
C07,2020-10-01,39,586683,565000
C08,2020-10-01,172,697685,630000
C09,2020-10-01,11,1483773,932500
C10,2020-10-01,47,795676,795000
C11,2020-10-01,22,491854,440000
C12,2020-10-01,12,1415542,1205000
C13,2020-10-01,33,574648,555000
C14,2020-10-01,74,630163,606250
C15,2020-10-01,71,601524,572000
E01,2020-10-01,14,806131,692667
E02,2020-10-01,15,754333,670000
E03,2020-10-01,13,466745,430000
E04,2020-10-01,36,442603,430000
E05,2020-10-01,24,505454,490500
E06,2020-10-01,6,552667,563000
E07,2020-10-01,34,484975,492500
E08,2020-10-01,26,440269,427500
E09,2020-10-01,44,478231,467500
E10,2020-10-01,3,370333,407000
E11,2020-10-01,17,419759,440000
W01,2020-10-01,20,653270,606500
W02,2020-10-01,24,688058,659000
W03,2020-10-01,5,531800,510000
W04,2020-10-01,31,535625,518000
W05,2020-10-01,37,444565,460000
W06,2020-10-01,76,674045,633500
W07,2020-10-01,2,730000,730000
W08,2020-10-01,76,583769,525000
W09,2020-10-01,16,480688,489000
W10,2020-10-01,25,457124,472000
