Area,Date,Sales,Avg_Price,Med_Price
C01,2001-08-01,129,236384,211000
C02,2001-08-01,19,342311,325000
C03,2001-08-01,5,383980,360000
C04,2001-08-01,19,385748,210000
C06,2001-08-01,5,192300,195000
C07,2001-08-01,28,233746,228250
C08,2001-08-01,71,222796,212000
C09,2001-08-01,11,288873,252000
C10,2001-08-01,13,281462,240000
C11,2001-08-01,18,116889,110250
C12,2001-08-01,5,305160,289900
C13,2001-08-01,22,220214,206500
C14,2001-08-01,82,231040,221500
C15,2001-08-01,29,206945,169000
E01,2001-08-01,1,275000,275000
E02,2001-08-01,4,174725,192000
E03,2001-08-01,38,137679,131350
E04,2001-08-01,34,140082,139500
E05,2001-08-01,43,193488,178500
E06,2001-08-01,2,151450,151450
E07,2001-08-01,44,159640,159000
E08,2001-08-01,32,137759,138500
E09,2001-08-01,25,176840,184000
E10,2001-08-01,3,137667,143000
E11,2001-08-01,25,135148,136000
W01,2001-08-01,11,220636,204000
W02,2001-08-01,1,210000,210000
W03,2001-08-01,8,149375,143000
W04,2001-08-01,28,116886,122000
W05,2001-08-01,20,109929,120000
W06,2001-08-01,25,431415,229000
W07,2001-08-01,5,163800,174000
W08,2001-08-01,30,214285,179750
W09,2001-08-01,18,132844,116500
W10,2001-08-01,50,121140,123500
