Area,Date,Sales,Avg_Price,Med_Price
C01,2002-07-01,109,257050,225000
C02,2002-07-01,9,342222,285000
C03,2002-07-01,5,250900,240000
C04,2002-07-01,15,406253,245000
C06,2002-07-01,1,179000,179000
C07,2002-07-01,24,245177,242500
C08,2002-07-01,63,228071,210000
C09,2002-07-01,4,234450,246650
C10,2002-07-01,13,363646,267500
C11,2002-07-01,11,144315,145000
C12,2002-07-01,3,496333,689000
C13,2002-07-01,14,248093,237000
C14,2002-07-01,43,225865,229000
C15,2002-07-01,21,186848,167000
E01,2002-07-01,2,123750,123750
E02,2002-07-01,4,328150,339250
E03,2002-07-01,20,154395,145000
E04,2002-07-01,24,143325,148250
E05,2002-07-01,28,179493,165750
E06,2002-07-01,2,172000,172000
E07,2002-07-01,28,173368,168500
E08,2002-07-01,13,151731,161000
E09,2002-07-01,24,179070,189750
E10,2002-07-01,0,0,0
E11,2002-07-01,14,136900,135000
W01,2002-07-01,3,239267,311000
W02,2002-07-01,3,261050,304650
W03,2002-07-01,2,159400,159400
W04,2002-07-01,10,130650,132000
W05,2002-07-01,16,120231,130750
W06,2002-07-01,28,276321,263000
W07,2002-07-01,1,208000,208000
W08,2002-07-01,16,174125,161750
W09,2002-07-01,15,149993,131000
W10,2002-07-01,29,137034,140000
