Area,Date,Sales,Avg_Price,Med_Price
C01,2017-03-01,627,623618,542000
C02,2017-03-01,57,1018451,670000
C03,2017-03-01,19,761614,655000
C04,2017-03-01,22,602909,510000
C06,2017-03-01,31,426203,410000
C07,2017-03-01,100,592380,555944
C08,2017-03-01,237,637656,590000
C09,2017-03-01,11,1073190,830000
C10,2017-03-01,66,576673,524408
C11,2017-03-01,33,378275,340000
C12,2017-03-01,6,1286333,1090000
C13,2017-03-01,39,456500,418800
C14,2017-03-01,157,567706,510000
C15,2017-03-01,131,521483,452218
E01,2017-03-01,15,684378,635000
E02,2017-03-01,8,772238,628500
E03,2017-03-01,13,359246,261000
E04,2017-03-01,35,325751,325000
E05,2017-03-01,44,432790,412500
E06,2017-03-01,8,708463,603750
E07,2017-03-01,55,377193,376000
E08,2017-03-01,20,328068,320500
E09,2017-03-01,54,397676,395500
E10,2017-03-01,9,223111,205000
E11,2017-03-01,26,294385,310500
W01,2017-03-01,32,517569,465000
W02,2017-03-01,27,530408,490000
W03,2017-03-01,13,392938,407000
W04,2017-03-01,38,365221,344000
W05,2017-03-01,49,299784,320000
W06,2017-03-01,143,495692,444000
W07,2017-03-01,2,335995,335995
W08,2017-03-01,117,475359,415000
W09,2017-03-01,25,349376,295000
W10,2017-03-01,55,310482,332500
