Area,Date,Sales,Avg_Price,Med_Price
C01,2000-04-01,88,216080,191000
C02,2000-04-01,17,394953,328000
C03,2000-04-01,5,338200,327000
C04,2000-04-01,20,275758,227500
C06,2000-04-01,1,129500,129500
C07,2000-04-01,12,203917,196500
C08,2000-04-01,76,198259,181500
C09,2000-04-01,6,381517,419650
C10,2000-04-01,15,238493,220000
C11,2000-04-01,18,148111,126250
C12,2000-04-01,2,916450,916450
C13,2000-04-01,12,230625,223500
C14,2000-04-01,47,210809,201000
C15,2000-04-01,21,217300,155500
E01,2000-04-01,0,0,0
E02,2000-04-01,4,185700,207500
E03,2000-04-01,37,140230,126500
E04,2000-04-01,18,119456,121100
E05,2000-04-01,46,160680,157500
E06,2000-04-01,3,175750,168000
E07,2000-04-01,27,142973,139500
E08,2000-04-01,35,132174,128800
E09,2000-04-01,28,155150,166000
E10,2000-04-01,1,97000,97000
E11,2000-04-01,32,119838,126250
W01,2000-04-01,16,159619,155503
W02,2000-04-01,4,245250,255500
W03,2000-04-01,9,160500,167500
W04,2000-04-01,23,111404,115000
W05,2000-04-01,34,96503,97050
W06,2000-04-01,24,232446,202950
W07,2000-04-01,4,177500,182500
W08,2000-04-01,39,206408,185000
W09,2000-04-01,32,127244,106000
W10,2000-04-01,44,119166,119250
