Area,Date,Sales,Avg_Price,Med_Price
C01,2011-09-01,356,415209,361900
C02,2011-09-01,31,717023,524900
C03,2011-09-01,6,463750,417500
C04,2011-09-01,13,545777,450000
C06,2011-09-01,7,294070,303000
C07,2011-09-01,53,328543,328000
C08,2011-09-01,119,383615,357500
C09,2011-09-01,8,508813,503000
C10,2011-09-01,20,449915,413500
C11,2011-09-01,27,237252,203000
C12,2011-09-01,7,437627,420000
C13,2011-09-01,42,290036,263750
C14,2011-09-01,153,383194,378000
C15,2011-09-01,54,351391,320750
E01,2011-09-01,10,410950,398500
E02,2011-09-01,5,438600,295000
E03,2011-09-01,6,156167,142500
E04,2011-09-01,27,179989,152000
E05,2011-09-01,30,243850,235000
E06,2011-09-01,4,326250,316750
E07,2011-09-01,38,242511,235875
E08,2011-09-01,19,193142,170100
E09,2011-09-01,57,239160,236000
E10,2011-09-01,1,162500,162500
E11,2011-09-01,16,177056,174750
W01,2011-09-01,22,366782,343750
W02,2011-09-01,10,326720,314950
W03,2011-09-01,11,245591,249000
W04,2011-09-01,23,166600,161500
W05,2011-09-01,20,138425,132900
W06,2011-09-01,55,366274,319000
W07,2011-09-01,1,565000,565000
W08,2011-09-01,55,299673,293000
W09,2011-09-01,20,197288,183750
W10,2011-09-01,29,174986,161000
