Area,Date,Sales,Avg_Price,Med_Price
C01,2001-03-01,123,237277,210000
C02,2001-03-01,20,330015,283500
C03,2001-03-01,5,443000,396000
C04,2001-03-01,14,242481,224750
C06,2001-03-01,3,192333,192000
C07,2001-03-01,37,212086,199000
C08,2001-03-01,99,222658,200000
C09,2001-03-01,14,352744,341750
C10,2001-03-01,15,281127,240000
C11,2001-03-01,17,119521,102000
C12,2001-03-01,5,316978,327900
C13,2001-03-01,28,209425,187500
C14,2001-03-01,46,228917,227900
C15,2001-03-01,25,190500,167000
E01,2001-03-01,2,184900,184900
E02,2001-03-01,5,172530,175000
E03,2001-03-01,36,136511,131000
E04,2001-03-01,24,132371,132000
E05,2001-03-01,44,171636,164500
E06,2001-03-01,4,181000,171000
E07,2001-03-01,36,155511,153500
E08,2001-03-01,36,141428,131000
E09,2001-03-01,45,153911,157500
E10,2001-03-01,2,100000,100000
E11,2001-03-01,28,125289,131500
W01,2001-03-01,10,158450,166250
W02,2001-03-01,2,272500,272500
W03,2001-03-01,9,145178,149000
W04,2001-03-01,22,124855,127000
W05,2001-03-01,33,105889,115000
W06,2001-03-01,24,240521,232500
W07,2001-03-01,4,182500,174500
W08,2001-03-01,30,208533,183500
W09,2001-03-01,18,142611,112000
W10,2001-03-01,60,123301,125375
