Area,Date,Sales,Avg_Price,Med_Price
C01,2015-11-01,330,465201,400000
C02,2015-11-01,32,1017844,765500
C03,2015-11-01,13,558223,483000
C04,2015-11-01,15,434313,359000
C06,2015-11-01,12,324417,311500
C07,2015-11-01,57,406335,365000
C08,2015-11-01,148,459043,403000
C09,2015-11-01,14,784158,523205
C10,2015-11-01,31,562723,458000
C11,2015-11-01,23,290699,280000
C12,2015-11-01,5,493200,432000
C13,2015-11-01,37,365218,331000
C14,2015-11-01,87,414558,375000
C15,2015-11-01,61,358954,328000
E01,2015-11-01,23,420130,430000
E02,2015-11-01,11,495318,396000
E03,2015-11-01,12,305000,198500
E04,2015-11-01,29,213959,205000
E05,2015-11-01,28,311359,301500
E06,2015-11-01,2,403750,403750
E07,2015-11-01,40,281233,275500
E08,2015-11-01,15,223333,180000
E09,2015-11-01,44,265022,263650
E10,2015-11-01,1,58000,58000
E11,2015-11-01,13,238838,243000
W01,2015-11-01,21,515157,415000
W02,2015-11-01,12,359066,330950
W03,2015-11-01,7,302343,283500
W04,2015-11-01,20,253400,224000
W05,2015-11-01,25,242196,221000
W06,2015-11-01,71,424620,375000
W07,2015-11-01,3,325000,325000
W08,2015-11-01,80,347468,311250
W09,2015-11-01,9,275722,224000
W10,2015-11-01,20,174825,181000
